id_poi;osm_id;nama;nama_en;nama_id;kategori;sub_kategori;latitude;longitude;province;district;subdistrict;village;postcode;alamat_jalan;nomor_jalan;alamat_lengkap;alamat_terstruktur;deskripsi;teks_gabungan;tahun_berdiri;operator;akses;kapasitas;heritage;jam_buka;harga_tiket;fasilitas;website;telepon;email;wikipedia;wikidata;has_deskripsi;persen_kelengkapan;jumlah_tags;raw_tags;kode_pos;full_address
6981;('node', 4245922872);Salero Jumbo Padang Restaurant;nan;nan;amenity;restaurant;-6.189.463;106.824.181;Jawa;Jakarta Pusat;Menteng;Gondangdia;10340;Jl. Timor;12;nan;Jl. Timor, Kel. Gondangdia, Kec. Menteng, Jakarta Pusat, Jawa, 10340;;Nama: Salero Jumbo Padang Restaurant. Kategori: amenity. Jenis: restaurant. Lokasi: Menteng, Jakarta Pusat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""Salero Jumbo Padang Restaurant"", ""addr:housenumber"": ""12"", ""addr:postcode"": ""10340"", ""addr:street"": ""Jl. Timor"", ""addr:city"": ""Central Jakarta""}";10340;Salero Jumbo Padang Restaurant, 12, Jalan Timor, RW 04, Gondangdia, Menteng, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Jawa, 10340, Indonesia
6982;('node', 4253821780);Tamani Kafe;nan;nan;amenity;restaurant;-6.156.941;106.818.796;Jawa;Jakarta Barat;Taman Sari;Maphar;10210;Jl. Hayam Wuruk;96A;nan;Jl. Hayam Wuruk, Kel. Maphar, Kec. Taman Sari, Jakarta Barat, Jawa, 10210;;Nama: Tamani Kafe. Kategori: amenity. Jenis: restaurant. Lokasi: Taman Sari, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""Tamani Kafe"", ""addr:housenumber"": ""96A"", ""addr:postcode"": ""10210"", ""addr:street"": ""Jl. Hayam Wuruk"", ""addr:city"": ""West Jakarta""}";10210;Tamani Kafe, 96A, Jalan Hayam Wuruk, RW 05, Maphar, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 10210, Indonesia
6983;('node', 4255553992);Station Cafe;nan;nan;amenity;restaurant;-6.176.922;106.830.948;Jawa;Jakarta Pusat;Gambir;Gambir;10110;Jalan Medan Merdeka Timur;17;nan;Jalan Medan Merdeka Timur, Kel. Gambir, Kec. Gambir, Jakarta Pusat, Jawa, 10110;;Nama: Station Cafe. Kategori: amenity. Jenis: restaurant. Lokasi: Gambir, Jakarta Pusat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: Mo-Su 04:00-22:55;nan;nan;nan;nan;-;Mo-Su 04:00-22:55;-;-;nan;+62 857 8055 3801;stationcafe@gmail.com;nan;nan;FALSE;80.0;9;"{""amenity"": ""restaurant"", ""name"": ""Station Cafe"", ""cuisine"": ""indonesian";;
6984;('node', 4255809989);Yellowfin Sake Bar and Kitchen;nan;nan;amenity;restaurant;-6.230.869;10.680.762;Jawa;Jakarta Selatan;Kebayoran Baru;Selong;12190;Jl. Senopati;No.42;nan;Jl. Senopati, Kel. Selong, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Yellowfin Sake Bar and Kitchen. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""Yellowfin Sake Bar and Kitchen"", ""addr:housenumber"": ""No.42"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jl. Senopati"", ""addr:city"": ""Senayan, South Jakarta""}";12190;Yellowfin Sake Bar and Kitchen, No.42, Jalan Gunawarman, RW 03, Selong, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
6985;('node', 4255810496);SAKE +;nan;nan;amenity;restaurant;-6.230.979;10.680.837;Jawa;Jakarta Selatan;Kebayoran Baru;Blok R;12190;Jl. Senopati;No.54;nan;Jl. Senopati, Kel. Blok R, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: SAKE +. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""SAKE +"", ""addr:housenumber"": ""No.54"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jl. Senopati"", ""addr:city"": ""South Jakarta""}";12190;SAKE +, No.54, Jalan Senopati, Blok R, Senayan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
6986;('node', 4255810689);Rempah-Rempah;nan;nan;amenity;restaurant;-6.231.249;106.808.871;Jawa;Jakarta Selatan;Kebayoran Baru;Blok R;12190;Jl. Senopati Raya;No. 60;nan;Jl. Senopati Raya, Kel. Blok R, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Rempah-Rempah. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""Rempah-Rempah"", ""addr:housenumber"": ""No. 60"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jl. Senopati Raya"", ""addr:city"": ""South Jakarta""}";12190;Rempah-Rempah, No. 60, Jalan Senopati, Blok R, Senayan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
6987;('node', 4255811408);Emilie;nan;nan;amenity;restaurant;-6.231.054;106.809.117;Jawa;Jakarta Selatan;Kebayoran Baru;Blok R;12190;Jalan Senopati;No. 39;nan;Jalan Senopati, Kel. Blok R, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Emilie. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;7;"{""amenity"": ""restaurant"", ""name"": ""Emilie"", ""cuisine"": ""french"", ""addr:housenumber"": ""No. 39"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jalan Senopati"", ""addr:city"": ""South Jakarta""}";12190;Emilie, No. 39, Jalan Senopati, Blok R, Senayan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
6988;('node', 4255813190);Branché Bistro;nan;nan;amenity;restaurant;-6.230.958;106.808.926;Jawa;Jakarta Selatan;Kebayoran Baru;Blok R;12190;Jalan Senopati;No. 33;nan;Jalan Senopati, Kel. Blok R, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Branché Bistro. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""Branché Bistro"", ""addr:housenumber"": ""No. 33"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jalan Senopati"", ""addr:city"": ""South Jakarta""}";12190;Branché Bistro, No. 33, Jalan Senopati, Blok R, Senayan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
6989;('node', 4255815596);Amber;nan;nan;amenity;restaurant;-6.232.335;106.811.132;Jawa;Jakarta Selatan;Kebayoran Baru;Selong;12190;Jalan Senopati;No.61;nan;Jalan Senopati, Kel. Selong, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Amber. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""Amber"", ""addr:housenumber"": ""No.61"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jalan Senopati"", ""addr:city"": ""South Jakarta""}";12190;Amber, No.61, Jalan Senopati, RW 03, Selong, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
6990;('node', 4255816646);Wilshire;nan;nan;amenity;restaurant;-6.231.338;106.809.081;Jawa;Jakarta Selatan;Kebayoran Baru;Blok R;12190;Jalan Senopati Raya;No.64;nan;Jalan Senopati Raya, Kel. Blok R, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Wilshire. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""Wilshire"", ""addr:housenumber"": ""No.64"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jalan Senopati Raya"", ""addr:city"": ""South Jakarta""}";12190;Wilshire, No.64, Jalan Senopati, Blok R, Senayan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
6991;('node', 4255817293);Madam Ching;nan;nan;amenity;restaurant;-6.198.929;106.839.748;Jawa;Jakarta Pusat;Menteng;Menteng;10330;Jl. Surabaya;No.24;nan;Jl. Surabaya, Kel. Menteng, Kec. Menteng, Jakarta Pusat, Jawa, 10330;;Nama: Madam Ching. Kategori: amenity. Jenis: restaurant. Lokasi: Menteng, Jakarta Pusat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""Madam Ching"", ""addr:housenumber"": ""No.24"", ""addr:postcode"": ""10330"", ""addr:street"": ""Jl. Surabaya"", ""addr:city"": ""Central Jakarta""}";10330;Madam Ching, No.24, Jalan Surabaya, RW 05, Menteng, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Jawa, 10330, Indonesia
6992;('node', 4255819052);Colette & Lola;nan;nan;amenity;restaurant;-6.231.355;106.809.068;Jawa;Jakarta Selatan;Kebayoran Baru;Blok R;12190;Jalan Senopati;No.64, RT.6/RW.3;nan;Jalan Senopati, Kel. Blok R, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Colette & Lola. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;7;"{""amenity"": ""restaurant"", ""name"": ""Colette & Lola"", ""addr:housenumber"": ""No.64, RT.6/RW.3"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jalan Senopati"", ""addr:city"": ""South Jakarta"", ""tourism"": ""yes""}";12190;Colette & Lola, No.64, RT.6/RW.3, Jalan Senopati, Blok R, Senayan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
6993;('node', 4255821490);SINOU STEIK;nan;nan;amenity;restaurant;-6.231.103;106.809.254;Jawa;Jakarta Selatan;Kebayoran Baru;Blok R;12190;Jl. Senopati Raya No. 35;nan;nan;Jl. Senopati Raya No. 35, Kel. Blok R, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: SINOU STEIK. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;5;"{""amenity"": ""restaurant"", ""name"": ""SINOU STEIK"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jl. Senopati Raya No. 35"", ""addr:city"": ""South Jakarta""}";12190;SINOU STEIK, Jalan Senopati, Blok R, Senayan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
6994;('node', 4255822024);Arasseo;nan;nan;amenity;restaurant;-6.229.682;106.804.422;Jawa;Jakarta Selatan;Kebayoran Baru;Senayan;12190;Jl. Senopati No. 16;nan;nan;Jl. Senopati No. 16, Kel. Senayan, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Arasseo. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;5;"{""amenity"": ""restaurant"", ""name"": ""Arasseo"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jl. Senopati No. 16"", ""addr:city"": ""South Jakarta""}";12190;Arasseo, Jalan Senopati, RW 02, Senayan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
6995;('node', 4255822997);Cheongdam Garden;nan;nan;amenity;restaurant;-6.231.165;106.809.384;Jawa;Jakarta Selatan;Kebayoran Baru;Blok R;12190;Jalan Senopati;No.43C,;nan;Jalan Senopati, Kel. Blok R, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Cheongdam Garden. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""Cheongdam Garden"", ""addr:housenumber"": ""No.43C,"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jalan Senopati"", ""addr:city"": ""South Jakarta""}";12190;Cheongdam Garden, No.43C,, Jalan Senopati, Blok R, Senayan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
6996;('node', 4255830506);PUBLICO;nan;nan;amenity;restaurant;-6.232.493;106.811.368;Jawa;Jakarta Selatan;Kebayoran Baru;Selong;12190;Jalan Senopati Raya;No. 65;nan;Jalan Senopati Raya, Kel. Selong, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: PUBLICO. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""PUBLICO"", ""addr:housenumber"": ""No. 65"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jalan Senopati Raya"", ""addr:city"": ""South Jakarta""}";12190;PUBLICO, No. 65, Jalan Senopati, RW 03, Selong, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
6997;('node', 4255831612);Legend of Noodles;nan;nan;amenity;restaurant;-6.232.982;106.812.233;Jawa;Jakarta Selatan;Kebayoran Baru;Selong;12190;Jl. Senopati;No.81;nan;Jl. Senopati, Kel. Selong, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Legend of Noodles. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""Legend of Noodles"", ""addr:housenumber"": ""No.81"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jl. Senopati"", ""addr:city"": ""South Jakarta""}";12190;Legend of Noodles, No.81, Jalan Bakti I, RW 03, Selong, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
6998;('node', 4255868445);Le Gourmet;nan;nan;amenity;restaurant;-6.230.549;106.807.935;Jawa;Jakarta Selatan;Kebayoran Baru;Blok R;12190;Jalan Senopati;nan;nan;Jalan Senopati, Kel. Blok R, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Le Gourmet. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;5;"{""amenity"": ""restaurant"", ""name"": ""Le Gourmet"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jalan Senopati"", ""addr:city"": ""South Jakarta""}";12190;Le Gourmet, Jalan Senopati, Blok R, Senayan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
6999;('node', 4255873489);Resto Bumbu Satu;nan;nan;amenity;restaurant;-6.232.562;106.811.191;Jawa;Jakarta Selatan;Kebayoran Baru;Selong;12190;Jalan Senopati;No.74;nan;Jalan Senopati, Kel. Selong, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Resto Bumbu Satu. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;7;"{""amenity"": ""restaurant"", ""name"": ""Resto Bumbu Satu"", ""cuisine"": ""regional"", ""addr:housenumber"": ""No.74"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jalan Senopati"", ""addr:city"": ""South Jakarta""}";12190;Resto Bumbu Satu, No.74, Jalan Senopati, RW 03, Selong, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
7000;('node', 4255923630);THREE BUNS;nan;nan;amenity;restaurant;-6.232.942;106.811.683;Jawa;Jakarta Selatan;Kebayoran Baru;Selong;12190;Jalan Senopati;90;nan;Jalan Senopati, Kel. Selong, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: THREE BUNS. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;8;"{""amenity"": ""restaurant"", ""name"": ""THREE BUNS"", ""cuisine"": ""burger"", ""addr:housenumber"": ""90"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jalan Senopati"", ""addr:city"": ""South Jakarta"", ""cocktails"": ""yes""}";12190;THREE BUNS, 90, Jalan Senopati, RW 03, Selong, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
7001;('node', 4255927024);Izakaya Issei;nan;nan;amenity;restaurant;-6.232.509;106.811.124;Jawa;Jakarta Selatan;Kebayoran Baru;Selong;12190;Jalan Senopati;No. 82;nan;Jalan Senopati, Kel. Selong, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Izakaya Issei. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""Izakaya Issei"", ""addr:housenumber"": ""No. 82"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jalan Senopati"", ""addr:city"": ""South Jakarta""}";12190;Izakaya Issei, No. 82, Jalan Senopati, RW 03, Selong, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
7002;('node', 4255939612);Holycow STEAKHOUSE;nan;nan;amenity;restaurant;-6.232.949;106.812.977;Jawa;Jakarta Selatan;Kebayoran Baru;Selong;12190;Jalan Senopati;No. 15;nan;Jalan Senopati, Kel. Selong, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Holycow STEAKHOUSE. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""Holycow STEAKHOUSE"", ""addr:housenumber"": ""No. 15"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jalan Senopati"", ""addr:city"": ""South Jakarta""}";12190;Holycow STEAKHOUSE, No. 15, Jalan Senopati, RW 03, Selong, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
7003;('node', 4255943104);Loobie Lobsters & Shrimps;nan;nan;amenity;restaurant;-6.232.936;106.812.857;Jawa;Jakarta Selatan;Kebayoran Baru;Selong;12190;Jalan Bhakti No. 15;nan;nan;Jalan Bhakti No. 15, Kel. Selong, Kec. Kebayoran Baru, Jakarta Selatan, Jawa, 12190;;Nama: Loobie Lobsters & Shrimps. Kategori: amenity. Jenis: restaurant. Lokasi: Kebayoran Baru, Jakarta Selatan, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;5;"{""amenity"": ""restaurant"", ""name"": ""Loobie Lobsters & Shrimps"", ""addr:postcode"": ""12190"", ""addr:street"": ""Jalan Bhakti No. 15"", ""addr:city"": ""South Jakarta""}";12190;Loobie Lobsters & Shrimps, Jalan Bakti I, RW 04, Selong, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Jawa, 12190, Indonesia
7004;('node', 4261920776);Angke Gajah Mada;nan;nan;amenity;restaurant;-6.159.948;106.816.891;Jawa;Jakarta Barat;Taman Sari;Krukut;10130;Jl. K.H. Zaenal Arifin Blok BI;1;nan;Jl. K.H. Zaenal Arifin Blok BI, Kel. Krukut, Kec. Taman Sari, Jakarta Barat, Jawa, 10130;;Nama: Angke Gajah Mada. Kategori: amenity. Jenis: restaurant. Lokasi: Taman Sari, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;6;"{""amenity"": ""restaurant"", ""name"": ""Angke Gajah Mada"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""10130"", ""addr:street"": ""Jl. K.H. Zaenal Arifin Blok BI"", ""addr:city"": ""Gambir, Central Jakarta""}";10130;Angke Gajah Mada, 1, Jalan Kiai Haji Zainul Arifin, RW 07, Krukut, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 10130, Indonesia
7005;('node', 4306118891);Rempah Iting;nan;nan;amenity;restaurant;-6.188.837;106.824.557;Jawa;Jakarta Pusat;Menteng;Gondangdia;10350;nan;nan;nan;nan, Kel. Gondangdia, Kec. Menteng, Jakarta Pusat, Jawa, 10350;;Nama: Rempah Iting. Kategori: amenity. Jenis: restaurant. Lokasi: Menteng, Jakarta Pusat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;+62 812 8111 8522;nan;nan;nan;FALSE;80.0;3;"{""amenity"": ""restaurant"", ""name"": ""Rempah Iting"", ""phone"": ""+62 812 8111 8522""}";nan;Rempah Iting, Jalan Sunda, RW 04, Gondangdia, Menteng, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Jawa, 10350, Indonesia
7006;('node', 4322743189);Super Suikiaw;nan;nan;amenity;restaurant;-6.149.817;106.817.915;Jawa;Jakarta Barat;Taman Sari;Maphar;11180;nan;nan;nan;nan, Kel. Maphar, Kec. Taman Sari, Jakarta Barat, Jawa, 11180;;Nama: Super Suikiaw. Kategori: amenity. Jenis: restaurant. Lokasi: Taman Sari, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;2;"{""amenity"": ""restaurant"", ""name"": ""Super Suikiaw""}";nan;Super Suikiaw, Jalan Mangga Besar Raya, RW 09, Maphar, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11180, Indonesia
7007;('node', 4344361299);Saoenk Kito Kamboja;nan;nan;amenity;restaurant;-6.179.223;106.802.451;Jawa;Jakarta Barat;Palmerah;Jati Pulo;11260;Jalan Kamboja No.40, Daerah Khusus Ibukota Jakarta;nan;nan;Jalan Kamboja No.40, Daerah Khusus Ibukota Jakarta, Kel. Jati Pulo, Kec. Palmerah, Jakarta Barat, Jawa, 11260;;Nama: Saoenk Kito Kamboja. Kategori: amenity. Jenis: restaurant. Lokasi: Palmerah, Jakarta Barat, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: Mo-Su 10:00-22:00;nan;nan;nan;nan;-;Mo-Su 10:00-22:00;-;-;nan;nan;nan;nan;nan;FALSE;80.0;5;"{""amenity"": ""restaurant"", ""name"": ""Saoenk Kito Kamboja"", ""cuisine"": ""indonesian"", ""opening_hours"": ""Mo-Su 10:00-22:00"", ""addr:street"": ""Jalan Kamboja No.40, Daerah Khusus Ibukota Jakarta""}";nan;Saoenk Kito Kamboja, Jalan Kamboja Raya, RW 01, Jati Pulo, Palmerah, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11260, Indonesia
7008;('node', 4377103990);Locale Restaurant;Ade & Friends;nan;amenity;restaurant;-6.111.077;106.737.334;Jawa;Jakarta Utara;Penjaringan;Kamal Muara;14470;nan;nan;nan;nan, Kel. Kamal Muara, Kec. Penjaringan, Jakarta Utara, Jawa, 14470;;Nama: Locale Restaurant. Kategori: amenity. Jenis: restaurant. Lokasi: Penjaringan, Jakarta Utara, Jawa. Dikelola oleh: nan. Berdiri sejak: nan. Jam Operasional: nan;nan;nan;nan;nan;-;nan;-;-;nan;nan;nan;nan;nan;FALSE;80.0;3;"{""amenity"": ""restaurant"", ""name"": ""Locale Restaurant"", ""name:en"": ""Ade & Friends""}";nan;Locale Restaurant, Jalan Pantai Indah Kapuk, RW 03, Kamal Muara, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta, Jawa, 14470, Indonesia
